custom_id,paper_id,claim_index,claim,support_level,support_refs
10.1098_rstb.2009.0116,10.1098_rstb.2009.0116,2,"Humans uniquely evolved the cognitive integration and social structures necessary for sustained reciprocity and punishment, especially in large groups of unrelated individuals.",high,Section 2. Reciprocal Altruism | Section 4. Conclusions
10.1098_rstb.2009.0116,10.1098_rstb.2009.0116,3,"Punishment is critical for maintaining cooperation and enforcing social norms in humans, and psychological spite is a byproduct of selection for punishment.",medium,Section 2. Reciprocal Altruism | Section 3. Spite
10.1098_rstb.2009.0116,10.1098_rstb.2009.0116,4,"Animal studies show only weak or context-dependent evidence for reciprocity and punishment, and these behaviors do not persist under naturalistic conditions.",high,Section 2. Reciprocal Altruism | Discussion of animal experiments
10.1098_rstb.2009.0134,10.1098_rstb.2009.0134,1,"Cultural adaptation enables rapid accumulation of group-beneficial behaviors and norms, which can be stabilized and spread through group selection processes.",high,Section 3 | Conclusion
10.1098_rstb.2009.0134,10.1098_rstb.2009.0134,2,"Sanctions and rewards, as part of moral systems, play a key role in enforcing cooperation and prosocial norms in large groups.",medium,Abstract | Section 4
10.1098_rstb.2009.0134,10.1098_rstb.2009.0134,3,"Group selection via intergroup competition, imitation, and selective migration can lead to the spread of norms that increase group welfare.",high,Section 3c | Section 3
10.1098_rstb.2009.0134,10.1098_rstb.2009.0134,4,"The three Rs (reputation, reciprocation, retribution/punishment) can stabilize cooperation but do not by themselves explain the evolution of large-scale cooperation.",high,Section 3a
10.1098_rstb.2010.0116,10.1098_rstb.2010.0116,1,"Sanctions (punishment-like mechanisms) and partner choice are important mechanisms for the evolutionary maintenance of cooperation, especially in mutualisms.",high,"Section 2. THE RELEVANCE OF THE MARKET IDEA | Section 3. BY-PRODUCT MUTUALISM, PSEUDO-RECIPROCITY AND DEFENCES AGAINST EXPLOITATION"
10.1098_rstb.2010.0116,10.1098_rstb.2010.0116,2,The importance of sanctions as a regulating mechanism varies by system and is sometimes debated; partner choice and genetic variability may be more important in some mutualisms.,medium,"Section 3. BY-PRODUCT MUTUALISM, PSEUDO-RECIPROCITY AND DEFENCES AGAINST EXPLOITATION"
10.1098_rstb.2010.0116,10.1098_rstb.2010.0116,3,"A broader theoretical framework that includes direct fitness benefits, by-product effects, and market dynamics is needed to understand the evolution of cooperation.",high,Section 1. INTRODUCTION | Section 5. CONCLUSION
10.1098_rstb.2010.0135,10.1098_rstb.2010.0135,1,"Cultural background has a substantial influence on cooperation in public goods games, especially when punishment is possible.",high,Abstract | Results | Summary and Concluding Remarks | Figure 1 | Figure 5
10.1098_rstb.2010.0135,10.1098_rstb.2010.0135,2,The introduction of punishment opportunities increases contributions in some cultures but not in others.,high,Results | Figure 1 | Summary and Concluding Remarks
10.1098_rstb.2010.0135,10.1098_rstb.2010.0135,3,"Patterns of punishment, including antisocial punishment, differ strongly across cultures and are linked to differences in cooperation.",high,Results | Figure 2 | Summary and Concluding Remarks
10.1098_rstb.2010.0135,10.1098_rstb.2010.0135,4,"In the presence of punishment, cultural and group-level factors explain a much larger share of the variance in contributions than individual factors.",high,Results | Figure 5
10.1098_rstb.2010.0135,10.1098_rstb.2010.0135,5,The paper does not report efficiency or group payoff outcomes directly.,high,Throughout; no efficiency or payoff tables/figures
10.1098_rstb.2010.0146,10.1098_rstb.2010.0146,1,"Punishment, including altruistic and third-party forms, is an important mechanism for maintaining cooperation in humans, especially in public goods game contexts.",high,"Section 3(b): Functional altruistic and third-party punishment | References to Fehr & Gächter 2002, Fehr & Fischbacher 2003, 2004a"
10.1098_rstb.2010.0146,10.1098_rstb.2010.0146,2,"Allowing punishment in public goods games stabilizes cooperation at a high level, as shown in experimental economics literature.",medium,Section 3(b): Functional altruistic and third-party punishment | References to Fehr & Gächter 2002
10.1098_rstb.2010.0146,10.1098_rstb.2010.0146,3,"Punishment can be motivated by both prosocial (norm enforcement) and antisocial (spiteful) preferences, and the psychological motivations are complex.",high,Section 3(c): Psychological punishment | Section 4(b): Psychological spite
10.1098_rstb.2010.0146,10.1098_rstb.2010.0146,4,"Functional punishment may be necessary for large-scale, non-kin cooperation, but the net effect on group welfare or efficiency is not always clear.",medium,Section 3(b): Functional altruistic and third-party punishment | Section 4(c): Hyper-competition
10.1098_rstb.2010.0157,10.1098_rstb.2010.0157,1,"Costly punishment is a very effective and widespread mechanism to promote cooperative behaviour in humans, as shown in laboratory public goods games.",high,"Section 2c: Reciprocity in humans | Section 3a: Social dilemmas | References to Fehr & Gächter 2000, 2002"
10.1098_rstb.2010.0157,10.1098_rstb.2010.0157,2,"Humans employ a wider range of enforcement mechanisms (punishment, reward, reputation, ostracism) than other animals, enabling higher levels of cooperation among unrelated individuals and in large groups.",high,Abstract | Section 1: Introduction | Section 5: Conclusions
10.1098_rstb.2010.0157,10.1098_rstb.2010.0157,3,Punishment and reputation building interact to increase cooperation more than either mechanism alone.,medium,Section 2c: Reciprocity in humans | Reference to Rockenbach & Milinski 2006
10.1098_rstb.2010.0157,10.1098_rstb.2010.0157,4,"Punishment in public goods games creates a second-order social dilemma, as punishers bear a cost and may be outcompeted by non-punishers.",high,Section 2c: Reciprocity in humans | References to Fehr & Gächter 2000; Dreber et al. 2008
10.1098_rstb.2010.0159,10.1098_rstb.2010.0159,1,"Variation in individual traits (such as cooperativeness, partner quality, and social sensitivity) is not innocuous noise but can fundamentally change the nature of cooperation games, often stabilizing or promoting cooperation.",high,Abstract | Section 1 INTRODUCTION | Section 3 BEYOND SUB-GAME PERFECTION | Section 4 PARTNER QUALITY VARIATION | Section 5 MARKETS AND CHOOSINESS | Section 6 REPUTATION AND SOCIAL SENSITIVITY | Section 8 DISCUSSION
10.1098_rstb.2010.0159,10.1098_rstb.2010.0159,2,"Mechanisms such as partner choice, negotiation, and reputation are enabled and strengthened by variation, which can lead to more cooperative or adaptive outcomes.",high,Section 4 PARTNER QUALITY VARIATION | Section 5 MARKETS AND CHOOSINESS | Section 6 REPUTATION AND SOCIAL SENSITIVITY | Section 8 DISCUSSION
10.1098_rstb.2010.0159,10.1098_rstb.2010.0159,3,"Sanctions against uncooperative individuals (e.g., breaking off interactions, punishment, reduced investment) are more effective and more likely to evolve when there is sufficient variation in cooperativeness.",medium,Section 5 MARKETS AND CHOOSINESS | Section 8 DISCUSSION
10.1098_rstb.2010.0159,10.1098_rstb.2010.0159,4,"Variation can lead to negotiated or Pareto optimal outcomes, but whether these are more or less cooperative than unconditional actions depends on model details.",medium,Section 4 PARTNER QUALITY VARIATION
10.1098_rstb.2010.0310,10.1098_rstb.2010.0310,1,"When costly punishment is permitted in public goods games, cooperation does not deteriorate and can increase to near full cooperation, whereas without punishment, cooperation decays over time.",medium,Section 5(b): Altruism and cooperation in groups | Discussion of Fehr & Gächter [82] and Figure 2
10.1098_rstb.2010.0310,10.1098_rstb.2010.0310,2,"Human willingness to punish defectors, even at a cost to oneself, is an evolved trait that helps sustain cooperation in groups.",medium,Section 5: Altruism is an emergent property of human gene-culture evolution | Section 5(b): Altruism and cooperation in groups
10.1098_rstb.2010.0310,10.1098_rstb.2010.0310,3,"The decay of cooperation in public goods games without punishment is due to cooperators withdrawing contributions in response to free-riding, but the availability of punishment provides a constructive way to sustain cooperation.",medium,Section 5(b): Altruism and cooperation in groups
10.1098_rstb.2015.0010,10.1098_rstb.2015.0010,1,Leadership is a key means by which humans solve collective action problems in small-scale societies.,high,Introduction | Section 3 | Discussion
10.1098_rstb.2015.0010,10.1098_rstb.2015.0010,2,"Leaders tend to have more capital (age, strength, social connections), which reduces their costs and increases the efficacy of leadership.",high,Section 3 | Section 4 | Table 1 | Discussion
10.1098_rstb.2015.0010,10.1098_rstb.2015.0010,3,"Leadership becomes more institutional in domains or contexts where collective action problems are more severe, such as in larger, denser, or more conflict-prone communities.",medium,Section 4 | Table 2 | Discussion
10.1098_rstb.2015.0010,10.1098_rstb.2015.0010,4,"Leader-based monitoring and sanctioning may reduce free-riding and improve the efficiency of reward or punishment allocation, but this is discussed in general terms and not measured as a primary outcome.",low,Section 3 | Discussion
10.1098_rstb.2015.0010,10.1098_rstb.2015.0010,5,"Leaders often incur higher costs (e.g., risk in battle, time spent mediating) and do not always receive greater material or reproductive benefits.",high,Section 4 | Discussion
10.1098_rstb.2015.0011,10.1098_rstb.2015.0011,1,The presence of a punishment institution in a repeated public goods game increases contributions to the public good compared to a no-punishment baseline.,high,Results section 3(a) | Table 1 | Figures 1-3
10.1098_rstb.2015.0011,10.1098_rstb.2015.0011,2,Individuals high in extraversion contribute less in the absence of punishment but increase their contributions when punishment is possible.,high,Results section 3(c) | Table 1 | Figure 2
10.1098_rstb.2015.0011,10.1098_rstb.2015.0011,3,Agreeableness is associated with higher initial contributions regardless of the presence of punishment.,high,Results section 3(b) | Table 1 | Figure 1
10.1098_rstb.2015.0011,10.1098_rstb.2015.0011,4,Neuroticism is associated with lower contributions in both the no-punishment and punishment games.,high,Results section 3(d) | Table 1 | Figure 3
10.1098_rstb.2015.0011,10.1098_rstb.2015.0011,5,The effect of punishment on contributions is robust and not explained by game order or compensation differences.,medium,Methods section 2(d) | Discussion section 4
10.1098_rstb.2015.0013,10.1098_rstb.2015.0013,1,"Prestige-biased cultural transmission can foster the evolution and stability of cooperation in n-person public goods games, increasing group efficiency and payoffs.",high,Section 3. The model | Section 4. Discussion | Figure 1 | Figure 2
10.1098_rstb.2015.0013,10.1098_rstb.2015.0013,2,The effect of prestige-based leadership on cooperation and efficiency is strongest in small groups and when followers are highly likely to copy and retain the leader's behavior.,high,Section 3. The model | Figure 1 | Figure 2 | Section 4(a). Summary
10.1098_rstb.2015.0013,10.1098_rstb.2015.0013,3,"The models do not include punishment, reputation, or repeated interaction; cooperation arises solely from prestige-biased transmission.",high,Section 1. Introduction | Section 3. The model | Section 4(a). Summary
10.1098_rstb.2015.0013,10.1098_rstb.2015.0013,4,"In large groups, the ability of prestige-based leadership to sustain cooperation and efficiency diminishes unless the prestige effect is very strong.",high,Section 3. The model | Figure 1 | Figure 2 | Section 4(a). Summary
10.1098_rstb.2015.0013,10.1098_rstb.2015.0013,5,"If followers only defer to leaders without retaining acquired behaviors, the conditions for cooperation and efficiency are much more restrictive.",high,Section 3(b). What if acquired cultural traits do not 'stick'? | Figure 2 | Section 4(a). Summary
10.1098_rstb.2015.0016,10.1098_rstb.2015.0016,1,"Group effort and efficiency in collective action problems depend on group size, within-group heterogeneity, and the nonlinearity of cost and benefit functions.",high,Section 2 Mathematical models and their predictions | Figures 2-4 | Discussion
10.1098_rstb.2015.0016,10.1098_rstb.2015.0016,2,"In linear models, group effort typically decreases with group size and increases with within-group heterogeneity; in nonlinear models, these patterns can be reversed.",high,Section 2(a)(iii) Examples | Figures 2-4 | Discussion
10.1098_rstb.2015.0016,10.1098_rstb.2015.0016,3,"The largest contributors are those with the highest stake in the collective good or for whom effort is least costly, but these individuals may end up with lower net payoffs than free-riders.",high,Abstract | Section 2(a)(iii) Examples | Discussion
10.1098_rstb.2015.0016,10.1098_rstb.2015.0016,4,"Punishment and selective incentives can help overcome the collective action problem, but the paper does not model punishment directly.",medium,Background | Section 2(a)(iv) Experimental games | Discussion
10.1098_rstb.2015.0016,10.1098_rstb.2015.0016,5,Between-group competition (us versus them games) leads to higher group effort and efficiency than us versus nature games.,high,Section 2(b) | Figures 5-7 | Discussion
10.1098_rstb.2015.0073,10.1098_rstb.2015.0073,1,People tend to share more with in-group members than out-group members in resource allocation tasks.,high,Section 2. Group bias in sharing behaviour | Section 2(a). Developmental evidence for group bias in sharing
10.1098_rstb.2015.0073,10.1098_rstb.2015.0073,2,Evidence for preferential punishment of in-group norm violators is weak or mixed; most studies find people are more likely to punish out-group norm violators or protect in-group victims.,high,Section 3. Does in-group bias influence cooperative norm enforcement? | Section 3(a). Do adults show group bias in their enforcement of cooperative norms? | Section 3(b). Developmental evidence for bias in norm enforcement | Section 4. Discussion
10.1098_rstb.2015.0073,10.1098_rstb.2015.0073,3,The majority of evidence is more consistent with the Mere Preferences Hypothesis (general in-group favoritism) than with the Norms-Focused Hypothesis (preferential within-group norm enforcement).,high,Abstract | Section 4. Discussion | Section 5. Conclusion
10.1098_rstb.2015.0073,10.1098_rstb.2015.0073,4,"There is dramatic variation in the strength and directionality of group bias effects on norm enforcement, depending on context, group type, and experimental design.",medium,Section 4(a). Explaining inconsistencies in past work
10.1098_rstb.2015.0073,10.1098_rstb.2015.0073,5,"Most studies reviewed do not directly address efficiency, group payoff, or welfare outcomes.",high,Throughout; see especially Section 4. Discussion
10.1098_rstb.2015.0089,10.1098_rstb.2015.0089,1,Negotiation-based enforcement (responsive punishment/appeasement) leads to higher group productivity (efficiency) than kin-selected (unconditional) helping.,high,"Results section 3b, 3c, Figure 4, Figure 5, Discussion"
10.1098_rstb.2015.0089,10.1098_rstb.2015.0089,2,"High relatedness between partners reduces the selection for effective punishment, often trapping populations in a lower-efficiency, kin-selected equilibrium.",high,"Results section 3c, 3d, Figure 5, Discussion"
10.1098_rstb.2015.0089,10.1098_rstb.2015.0089,3,"Responsive strategies (negotiation, threat of aggression) can sustain high levels of help and efficiency even among unrelated individuals.",high,"Results section 3b, Figure 4, Discussion"
10.1098_rstb.2015.0089,10.1098_rstb.2015.0089,4,The presence of punishment-like enforcement is more effective at driving productive cooperation than kin selection alone.,high,"Discussion, Results section 3c, 3d"
10.1098_rstb.2015.0090,10.1098_rstb.2015.0090,1,"Cheating and punishment are both probably rarer in animal societies than often supposed; uncooperative individuals typically have lower, not higher, fitness than cooperators.",high,Abstract | Conclusion and future directions | Section 2(a)-(d)
10.1098_rstb.2015.0090,10.1098_rstb.2015.0090,2,"When cheating is adaptive, it is often limited by frequency-dependent selection rather than by punishment.",high,Abstract | Section 2(a) | Section 2(d) | Conclusion
10.1098_rstb.2015.0090,10.1098_rstb.2015.0090,3,"Punishment is rarely observed as a mechanism to enforce cooperation in animal societies, and when present, may not have evolved specifically in response to cheating.",high,Abstract | Box 1 | Section 2(a)-(d) | Conclusion
10.1098_rstb.2015.0090,10.1098_rstb.2015.0090,4,There is little evidence that punishment increases group efficiency or productivity in animal societies.,medium,Box 2 | Section 2(b) | Section 2(d) | Conclusion
10.1098_rstb.2015.0090,10.1098_rstb.2015.0090,5,"Cooperation is often stable because it is directly or indirectly beneficial, not because punishment enforces it.",high,Conclusion | Section 2(a)-(d)
10.1098_rstb.2015.0098,10.1098_rstb.2015.0098,1,"Institutions, defined as mechanisms for generating and enforcing rules of social interaction (including sanctioning), are necessary for sustaining cooperation and high efficiency in large-scale human societies.",high,Abstract | Section 2 | Section 3 | Discussion
10.1098_rstb.2015.0098,10.1098_rstb.2015.0098,2,"Institutional rules, including self-enforcing sanctioning systems, can transform social dilemmas to equilibria with higher individual and group payoffs, even in large groups of unrelated individuals.",high,Section 2b | Figure 3 | Section 3 | Discussion
10.1098_rstb.2015.0098,10.1098_rstb.2015.0098,3,"Successful institutions create direct individual incentives for both cooperation and sanctioning, making monitoring and punishment adaptive at the individual level rather than requiring altruism.",high,Section 2b | Section 2c | Discussion
10.1098_rstb.2015.0098,10.1098_rstb.2015.0098,4,"The benefits of institutions (including sanctioning) in increasing efficiency and cooperation are supported by theoretical models and field studies, but the paper itself does not present new empirical data.",medium,Section 2b | Section 2c | Discussion
10.1098_rstb.2015.0099,10.1098_rstb.2015.0099,1,"A simple rule (formula) gives the relatedness necessary for contingent cooperation in n-person iterated games to increase when rare, and this rule applies to a wide range of payoff functions.",high,Abstract | Section 5 | Equation (5.7) | Section 6 Discussion
10.1098_rstb.2015.0099,10.1098_rstb.2015.0099,2,"The threshold for contingent cooperation (the fraction of cooperators required to sustain cooperation) has a strong, nonlinear effect on the relatedness and number of iterations required for cooperation to invade.",high,Section 5 | Section 6 | Table 2 | Discussion
10.1098_rstb.2015.0099,10.1098_rstb.2015.0099,3,"Under realistic levels of relatedness, only strategies that require cooperation from a small fraction of the group can invade; strategies requiring near-universal cooperation are unlikely to evolve.",high,Section 6 Discussion | Section 5 | Table 2
10.1098_rstb.2015.0099,10.1098_rstb.2015.0099,4,Contingent punishment is likely to be a more effective mechanism for supporting widespread cooperation and high efficiency in large groups than contingent cooperation alone.,medium,Section 6 Discussion | last paragraph
10.1098_rstb.2015.0100,10.1098_rstb.2015.0100,1,"Punishment in public goods games can maintain high levels of cooperation, but often does not yield a net gain in efficiency due to the costs incurred by both punishers and punished.",high,Section 5: Reputation helps solving the tragedy of the commons | References [56-60]
10.1098_rstb.2015.0100,10.1098_rstb.2015.0100,2,"Reputation-based mechanisms (indirect reciprocity) can sustain cooperation in public goods games more efficiently than punishment, as they avoid the direct costs of sanctioning.",high,"Section 5 | Section 6 | Section 11 | References [69,70,86]"
10.1098_rstb.2015.0100,10.1098_rstb.2015.0100,3,"When both punishment and reputation mechanisms are available, punishment is used less frequently and more selectively, and the combination boosts cooperative efficiency.",high,Section 11: The efficient interaction of reputation building and costly punishment | Figure 7 | Reference [86]
10.1098_rstb.2015.0100,10.1098_rstb.2015.0100,4,Reward mechanisms are generally less effective than punishment in sustaining cooperation in public goods games.,medium,Section 5 | References [63-67]
10.1098_rstb.2020.0047,10.1098_rstb.2020.0047,1,"Institutions, including punishment mechanisms, can change the payoffs in collective action problems, making cooperation more likely and stable.",high,Section 1b: The function of institutions | Section 3: Developing micro-level models of institutional evolution
10.1098_rstb.2020.0047,10.1098_rstb.2020.0047,2,An agent-based model of a public goods game with endogenous punishment shows that introducing punishment can increase the frequency of cooperators and improve their payoffs.,high,Section 3a: Model set-up | Section 3b: Model results | Figure 3
10.1098_rstb.2020.0047,10.1098_rstb.2020.0047,3,The effectiveness of punishment and other institutional mechanisms depends on their design and the broader institutional and cultural context.,medium,Section 1b: The function of institutions | Section 2: Macro-scale empirical analyses of institutional evolution
10.1098_rstb.2020.0047,10.1098_rstb.2020.0047,4,"Macro-scale analyses show that more inclusive and complex institutions are associated with higher economic development, but these findings are not from controlled PGG-like experiments.",medium,Section 2a: Long-term patterns and processes of institutional evolution and socio-political complexity
10.1098_rstb.2020.0289,10.1098_rstb.2020.0289,1,Direct punishment (confrontation) is more effective at recalibrating offenders' behavior but is costly and carries a higher risk of retaliation.,high,Section 2(a): The unique benefits and costs of direct confrontation | Section 3: Information-processing mechanisms
10.1098_rstb.2020.0289,10.1098_rstb.2020.0289,2,"Indirect, reputation-based tactics (gossip, ostracism) are less costly and reduce retaliation risk but are less effective at changing offenders' behavior.",high,Section 2(b): The unique benefits and costs of gossip and ostracism | Section 3: Information-processing mechanisms
10.1098_rstb.2020.0289,10.1098_rstb.2020.0289,3,"Laboratory studies of punishment (e.g., economic sanctioning in public goods games) may not generalize well to real-world settings, where indirect tactics are more common.",high,Section 1: Introduction | Section 4: Addressing current debates and carving future directions
10.1098_rstb.2020.0289,10.1098_rstb.2020.0289,4,Punishment can promote cooperation but often at the expense of efficiency.,medium,Section 2: Common and unique social functions of distinct punishment tactics
10.1098_rstb.2020.0289,10.1098_rstb.2020.0289,5,"The choice of punishment tactic is moderated by situational, relational, and emotional factors, such as self-relevance, relationship to the offender, power, and emotions (anger/disgust).",high,Section 3: Information-processing mechanisms | Section 3(a) and 3(b) | Section 3(c): Emotions as proximate motivators of punishment
10.1098_rstb.2020.0291,10.1098_rstb.2020.0291,1,The complexity of social norms and strategies is a key determinant of the evolution and stability of cooperation under indirect reciprocity.,high,Section 3 | Section 5 | Figure 3 | Figure 4
10.1098_rstb.2020.0291,10.1098_rstb.2020.0291,2,"Costly reputation spread, interaction observability, and empathy are important moderators of cooperation in indirect reciprocity models.",high,Section 4a | Section 4b | Section 4c
10.1098_rstb.2020.0291,10.1098_rstb.2020.0291,3,"When the cost of implementing complex strategies is high, simpler social norms may outperform more complex ones in sustaining cooperation.",high,Section 5 | Figure 4
10.1098_rstb.2020.0291,10.1098_rstb.2020.0291,4,Measuring and minimizing the complexity of social norms can help identify which norms are likely to be adopted and sustained in human populations.,medium,Section 5 | Section 6
10.1098_rstb.2020.0293,10.1098_rstb.2020.0293,1,Punishment alone (including anti-social punishment) does not increase cooperation or group fitness in the optional public goods game.,high,"Results section (3), Figure 1 | Discussion"
10.1098_rstb.2020.0293,10.1098_rstb.2020.0293,2,"Reputation alone can increase cooperation and fitness, but only if defectors are assigned a strictly worse reputation than loners (AD social norm).",high,"Results section (3a), Figure 1 | Discussion"
10.1098_rstb.2020.0293,10.1098_rstb.2020.0293,3,"The combination of reputation and punishment synergistically increases cooperation and group fitness, especially under social norms that do not assign loners a strictly worse reputation than defectors.",high,"Results section (3b), Figure 1 | Discussion"
10.1098_rstb.2020.0293,10.1098_rstb.2020.0293,4,"Reputation acts as a substitute for costly punishment, reducing the need for punishment to sustain cooperation.",medium,"Results section (3b), Figure 4 | Discussion"
10.1098_rstb.2020.0293,10.1098_rstb.2020.0293,5,"The main results are robust to variations in group size, synergy factor, punishment cost and effectiveness, and other parameters.",medium,"Results section (3c) | Electronic supplementary material, figures S17-S24"
10.1098_rstb.2020.0295,10.1098_rstb.2020.0295,1,"Reputation systems (gossip, observability) are effective in promoting cooperation, but their effectiveness is strongly moderated by socio-ecological factors such as network density, relational mobility, subsistence type, cultural values, and institutions.",high,Section 2(a) Social environment | Section 2(b) Subsistence environment | Section 2(c) Cultural values | Section 2(d) Institutions | Discussion and conclusion
10.1098_rstb.2020.0295,10.1098_rstb.2020.0295,2,Gossip and observability can be more efficient and lower-cost than costly punishment in promoting cooperation in groups.,medium,Introduction | Section 2(a) Social environment
10.1098_rstb.2020.0295,10.1098_rstb.2020.0295,3,"The impact of reputation systems on cooperation is not universal but depends on the socio-ecological context, including the structure of interdependence and the prevalence of repeated interactions.",high,Section 2 | Discussion and conclusion
10.1098_rstb.2020.0295,10.1098_rstb.2020.0295,4,"Institutions can formalize and amplify the effects of reputation systems, but can also have unintended negative consequences or support illicit cooperation.",medium,Section 2(d) Institutions
10.1098_rstb.2020.0300,10.1098_rstb.2020.0300,1,"Gossipers will choose honest or dishonest gossip based on their fitness interdependence with the receiver and target, and the marginal cost/benefit structure of the game.",high,Section 3. Fitness interdependence and gossip strategies: a modelling approach | Table 1 | Table 2 | Figure 2
10.1098_rstb.2020.0300,10.1098_rstb.2020.0300,2,A simple matching rule determines gossip honesty: perfect match between fitness interdependence and the effect of honest gossip leads to honesty; perfect mismatch leads to dishonesty.,high,Section 3. Fitness interdependence and gossip strategies: a modelling approach | Table 2 | Conclusion
10.1098_rstb.2020.0300,10.1098_rstb.2020.0300,3,"Honest gossip can promote cooperation, but dishonest gossip can undermine reputation-based cooperation, especially when gossip is inaccurate or fitness interdependence is negative.",medium,Introduction | Section 3 | Section 4. Conclusion
10.1098_rstb.2020.0300,10.1098_rstb.2020.0300,4,"The model applies to four game types (stag-hunt, snowdrift, helping, punishment), but does not directly predict group efficiency or payoff outcomes.",high,Section 3 | Table 1 | Table 2
10.1098_rstb.2020.0302,10.1098_rstb.2020.0302,1,Neither cross-checking nor social bonding mechanisms were able to maintain high levels of cooperation in the repeated Prisoner's Dilemma with gossip.,high,Results section (a) Descriptive statistics (i) Cooperation | Conclusion
10.1098_rstb.2020.0302,10.1098_rstb.2020.0302,2,"High competition for reputation increased cooperation rates, even though it also led to more negative gossip about rivals.",high,Results section (a) Descriptive statistics (i) Cooperation | Results section (b) Multilevel mixed-effects models (iii) Reputation-based cooperation | Conclusion
10.1098_rstb.2020.0302,10.1098_rstb.2020.0302,3,"Gossip was generally honest and aligned with observed behavior, but was more negative about rivals under high competition.",high,Results section (b) Multilevel mixed-effects models (i) Reliability of gossip | Conclusion
10.1098_rstb.2020.0302,10.1098_rstb.2020.0302,4,A reliable reputation system is not a sufficient condition for sustained cooperation in this setting.,medium,Conclusion
10.1098_rstb.2020.0304,10.1098_rstb.2020.0304,1,"Dishonest gossip reduces participant payoffs in trust games, especially when positive lies are told about untrustworthy agents or negative lies about trustworthy agents.",high,"Study 1 Results (ii) Is dishonest gossip damaging? | Study 2 Results (ii) Is dishonest gossip damaging? | Figures 1b, 2b"
10.1098_rstb.2020.0304,10.1098_rstb.2020.0304,2,"Participants are able to detect some dishonest gossip, particularly after interacting with the target, and rate honest gossip as more accurate.",high,Study 2 Results (iii) Detecting dishonest gossip | Figure 3
10.1098_rstb.2020.0304,10.1098_rstb.2020.0304,3,"Social sanctions for dishonest gossipers (reduced trust) are inconsistently applied and are influenced by the valence of the gossip, with negative gossipers trusted less even when honest.",medium,Study 1 Results (iii) Treatment of dishonest gossipers | Study 2 Results (iv) Treatment of dishonest gossipers | General discussion
10.1098_rstb.2020.0304,10.1098_rstb.2020.0304,4,The presence of dishonest gossip undermines the ability of gossip to sustain efficient cooperation.,high,General discussion | Study 1 and 2 Results
10.1098_rstb.2021.0412,10.1098_rstb.2021.0412,1,Norm psychology and social identity theory are complementary and interacting processes that together shape human norm-following behaviour.,high,"Sections 1, 3, 4, 5, 6 | Figures 1 and 2"
10.1098_rstb.2021.0412,10.1098_rstb.2021.0412,2,"Punishment of norm violators in human groups often takes the form of social pressure (e.g., gossip, humour) that affects social status and reinforces group identity.",medium,Section 5 | Discussion of forager societies
10.1098_rstb.2021.0412,10.1098_rstb.2021.0412,3,"Norm adherence is flexible and context-dependent, influenced by both internalized norms and the salience of social identity in a given context.",high,"Sections 4, 5 | Figure 2"
10.1098_rstb.2021.0412,10.1098_rstb.2021.0412,4,"An integrated approach is needed to understand the evolution and complexity of human group behaviour, as neither norm psychology nor social identity theory alone is sufficient.",high,"Sections 5, 6"
10.1098_rstb.2021.0439,10.1098_rstb.2021.0439,1,There is little evidence for universal or strong gender differences in the development of prosociality and fairness in children across diverse societies.,high,Abstract | General discussion | Study 1: discussion | Study 2a: discussion | Study 2b: discussion
10.1098_rstb.2021.0439,10.1098_rstb.2021.0439,2,There is little evidence for substantial societal variation in gender differences in prosocial and fairness-related behaviors.,high,General discussion | Study 1: discussion | Study 2a: discussion | Study 2b: discussion
10.1098_rstb.2021.0439,10.1098_rstb.2021.0439,3,"The experimental games used (DG, AIG, DIG) do not include punishment or sanctioning mechanisms.",high,"Methods sections for Study 1, Study 2a, Study 2b | Introduction"
10.1098_rstb.2021.0439,10.1098_rstb.2021.0439,4,"The outcomes measured are behavioral (choices, rejections) and not efficiency, group payoff, or welfare.",high,"Methods sections for Study 1, Study 2a, Study 2b | Outcomes and statistical analysis descriptions"
10.1098_rstb.2021.0504,10.1098_rstb.2021.0504,1,Endowment inequality reduces the likelihood that groups successfully coordinate to reach the threshold in threshold public goods games.,high,Section 4: A behavioural experiment on asymmetric threshold public goods games | Figure 2a | Discussion
10.1098_rstb.2021.0504,10.1098_rstb.2021.0504,2,Productivity inequality does not significantly reduce group success in reaching the threshold compared to the equal endowment case.,high,Section 4: A behavioural experiment on asymmetric threshold public goods games | Figure 2a | Discussion
10.1098_rstb.2021.0504,10.1098_rstb.2021.0504,3,"Participants tend to coordinate on equal relative contributions, even when this is not the most efficient (payoff-maximizing) outcome.",high,Section 4 | Discussion | Post-experiment questionnaire (supplementary material)
10.1098_rstb.2021.0504,10.1098_rstb.2021.0504,4,Evolutionary game theory models with random initial conditions do not accurately predict empirical outcomes unless they incorporate participants' initial heuristics or focal points.,high,Section 5: Evolutionary game dynamics and equilibrium selection | Figure 3 | Discussion
10.1098_rstb.2021.0508,10.1098_rstb.2021.0508,1,"Cooperation is a central focus of evolutionary game theory, with public goods games and punishment mechanisms being widely studied.",high,Section 2(c): Cooperation is currently the focus of evolutionary game theory | Figure 2
10.1098_rstb.2021.0508,10.1098_rstb.2021.0508,2,"Theoretical developments in evolutionary game theory often outpace empirical validation, and there is a disconnect between theory and experiment.",high,Section 2(d): The mathematical developments in evolutionary game theory can sometimes be detached from the systems that are the focus of the application | Section 2(e): Experimental challenges are often not appreciated by theoretical scientists
