custom_id,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type,dimension_contextual_or_better_count,dimension_informative_direct_count
10.1111_j.1420-9101.2010.01936.x,empirical,experimental,lab_experiment,close,adjacent,close,non_payoff_behavior,3,2
10.1111_j.1420-9101.2011.02307.x,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,6,0
10.1111_j.1439-0310.2010.01781.x,empirical,observational,N/A,adjacent,close,adjacent,non_payoff_behavior,2,0
10.1111_j.1439-0310.2011.01882.x,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,2
10.1111_j.1439-0310.2012.02075.x,empirical,observational,N/A,adjacent,close,adjacent,non_payoff_behavior,1,0
10.1111_j.1461-0248.2005.00773.x,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,7,0
10.1111_j.1461-0248.2011.01697.x,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,3
10.1111_j.1465-7295.2007.00028.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1111_j.1465-7295.2007.00051.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1111_j.1465-7295.2009.00268.x,empirical,experimental,field_experiment,exact,adjacent,exact,efficiency_or_payoff,10,10
10.1111_j.1465-7295.2010.00344.x,empirical,experimental,field_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1111_j.1465-7295.2010.00354.x,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,9,9
10.1111_j.1465-7295.2011.00422.x,empirical,experimental,lab_experiment,exact,close,exact,efficiency_or_payoff,13,13
10.1111_j.1465-7295.2011.00433.x,empirical,experimental,lab_experiment,exact,close,close,non_payoff_behavior,13,13
10.1111_j.1465-7295.2011.00452.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1111_j.1467-2979.2010.00372.x,theory,N/A,N/A,exact,exact,close,mixed,12,0
10.1111_j.1467-937X.2010.00608.x,empirical,experimental,lab_experiment,exact,exact,exact,mixed,13,13
10.1111_j.1467-9442.2006.00444.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1111_j.1467-9744.1991.tb00804.x,theory,N/A,N/A,adjacent,adjacent,adjacent,N/R,1,0
10.1111_j.1467-9779.2008.00357.x,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,9,7
10.1111_j.1467-9779.2010.01472.x,empirical,experimental,lab_experiment,exact,exact,exact,mixed,10,10
10.1111_j.1467-9779.2011.01515.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1111_j.1467-9779.2011.01519.x,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,13,13
10.1111_j.1467-9779.2011.01520.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1111_j.1468-0262.2004.00511.x,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,7,5
10.1111_j.1468-0262.2005.00644.x,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1111_j.1468-0297.2004.00214.x,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,6,6
10.1111_j.1468-0297.2005.01031.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1111_j.1468-0297.2009.02288.x,empirical,experimental,lab_experiment,adjacent,exact,close,mixed,10,10
10.1111_j.1468-0297.2011.02476.x,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,10
10.1111_j.1468-0351.2005.00228.x,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,1
10.1111_j.1468-2354.2006.00379.x,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1111_j.1468-5876.2011.00544.x,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1111_j.1540-5907.2006.00230.x,empirical,experimental,lab_experiment,adjacent,adjacent,close,efficiency_or_payoff,5,5
10.1111_j.1540-5907.2011.00531.x,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,7,7
10.1111_j.1540-5907.2012.00596.x,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1111_j.1542-4774.2011.01059.x,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1111_j.1558-5646.2007.00196.x,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,0
10.1111_j.1558-5646.2010.01194.x,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,3,3
10.1111_j.1559-1816.2012.00914.x,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,8,8
10.1111_j.1740-1461.2010.01197.x,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1111_j.1749-6632.2009.04503.x,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,2,2
10.1111_j.1749-6632.2009.04733.x,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,0
10.1111_jels.12042,empirical,experimental,lab_experiment,exact,exact,close,mixed,10,10
10.1111_jels.12231,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1111_jems.12451,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1111_jems.12570,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.1111_jlca.12283,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.1111_joes.12018,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1111_jpet.12084,theory,N/A,N/A,close,close,exact,efficiency_or_payoff,9,8
10.1111_jpet.12090,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,5
10.1111_jpet.12181,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,8,7
10.1111_jpet.12252,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1111_jpet.12350,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,7,7
10.1111_jpet.12384,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,11,11
10.1111_jpet.12540,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1111_jssr.12045,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,6,6
10.1111_kykl.12113,empirical,experimental,lab_experiment,adjacent,close,close,non_payoff_behavior,10,7
10.1111_oik.02064,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,2,0
10.1111_roiw.12092,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,8,8
10.1111_sjoe.12321,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1111_soc4.12478,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,2,0
10.1111_spc3.12581,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,3,0
10.1111_spc3.12756,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,0
10.1111_ssqu.12910,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1111_tops.12342,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,2,2
10.1111_vox.13088,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1126_sciadv.1601444,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1126_sciadv.aau7296,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,8
10.1126_sciadv.aay7651,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1126_sciadv.abj7377,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1126_sciadv.adm7968,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,8,8
10.1126_science.1070582,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,3,3
10.1126_science.1100735,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1126_science.1123633,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1126_science.1127333,empirical,experimental,field_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1126_science.1133755,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,1,0
10.1126_science.1141588,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1126_science.1145850,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1126_science.1153808,empirical,experimental,lab_experiment,exact,exact,close,mixed,10,10
10.1126_science.1177418,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1126_science.1178883,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1126_science.1183532,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1126_science.1183665,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,5
10.1126_science.1193649,empirical,observational,N/A,adjacent,adjacent,close,efficiency_or_payoff,6,2
10.1126_science.1202599,empirical,experimental,field_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.1126_science.1241399,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,3,3
10.1126_science.7652573,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,0
10.1136_medethics-2016-103593,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,3,0
10.1140_epjb_e2009-00325-x,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,4,4
10.1140_epjb_e2018-90042-8,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,6
10.1140_epjb_e2018-90052-6,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1140_epjb_e2020-100618-x,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,8,8
10.1140_epjb_s10051-021-00108-9,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1140_epjb_s10051-021-00185-w,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1140_epjb_s10051-021-00212-w,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,7,7
10.1140_epjb_s10051-021-00239-z,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1142_s0129183121501278,theory,N/A,N/A,exact,close,close,mixed,6,6
10.1142_s0217590820500071,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1142_s021759082246002x,empirical,experimental,lab_experiment,exact,exact,exact,mixed,11,11
10.1142_s0218202515400163,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,5
10.1142_s0218202519500428,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1146_annurev-psych-010814-015355,theory,N/A,N/A,exact,exact,exact,mixed,3,0
10.1146_annurev-psych-020821-110044,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,4,0
10.1146_annurev-psych-081420-110718,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,12,0
10.1146_annurev-psych-081920-042106,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,3,0
10.1146_annurev-resource-091912-151833,theory,N/A,N/A,exact,exact,close,mixed,7,2
10.1146_annurev-soc-073014-112242,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,0
10.1146_annurev-soc-121919-054658,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,0
10.1146_annurev.ecolsys.36.113004.083814,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,1,0
10.1146_annurev.soc.33.040406.131812,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1155_2014_108024,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1155_2014_148915,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,2
10.1155_2017_1676045,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,8
10.1155_2020_8276392,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,7,4
10.1155_2021_6192629,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,11,11
10.1155_2021_6693597,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,4
10.1155_2022_5508783,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1155_2022_7259257,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,5,2
10.1162_003355399556151,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,6
10.1162_1064546041766479,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,6,6
10.1162_ARTL_a_00126,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,5,5
10.1162_ARTL_a_00251,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,9
10.1162_EVCO_a_00062,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,8,8
10.1162_jeea.2005.3.2-3.303,empirical,experimental,lab_experiment,exact,exact,close,non_payoff_behavior,8,8
10.1162_rest.2009.10174,empirical,observational,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,4
10.1163_1568539x-00003143,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,0
10.1177_000312240607100204,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,7,7
10.1177_0003122413512316,empirical,observational,N/A,adjacent,adjacent,close,efficiency_or_payoff,11,2
10.1177_001872677002300105,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1177_0022002703258795,empirical,experimental,lab_experiment,exact,exact,exact,mixed,10,10
10.1177_0022002708322361,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1177_0022002711420971,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,4
10.1177_0022002712448910,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1177_0022002712448912,empirical,experimental,lab_experiment,adjacent,adjacent,close,mixed,7,7
10.1177_0022002714560349,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1177_0022002714564426,empirical,experimental,lab_experiment,adjacent,exact,exact,mixed,10,10
10.1177_0022002795039004006,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1177_0037549711406912,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,0
10.1177_00375497231171138,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,7,6
10.1177_0048393108315509,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,0
10.1177_00483931231181168,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,0
10.1177_0098628319834208,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,8,5
10.1177_0146167206289978,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1177_0146167216684134,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1177_01655515241233741,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1177_0190272512442397,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,9,9
10.1177_0190272513518803,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1177_0190272517703750,empirical,experimental,lab_experiment,exact,exact,exact,mixed,11,11
10.1177_0190272519882389,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1177_01902725221132517,empirical,experimental,lab_experiment,exact,exact,close,mixed,10,10
10.1177_0894439313511396,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1177_0951629806065012,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,5
10.1177_0951629809103970,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1177_0951629814539199,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1177_0951629815586882,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1177_0951629815586885,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,13,13
10.1177_09516298221081810,theory,N/A,N/A,adjacent,exact,adjacent,N/R,7,0
10.1177_0956797613510184,empirical,experimental,lab_experiment,exact,close,exact,mixed,10,10
10.1177_0956797615624469,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1177_0956797617752642,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1177_0959354308091842,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,2,0
10.1177_1043463103015002001,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,5
10.1177_1043463107075110,empirical,experimental,lab_experiment,adjacent,exact,close,non_payoff_behavior,7,7
10.1177_1043463107080449,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1177_1043463109337876,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1177_1043463110387268,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,2,2
10.1177_1043463111434700,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,7
10.1177_1043463115576138,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1177_1043463119872566,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,6
10.1177_10434631221094555,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,6,6
10.1177_10434631231219608,empirical,experimental,lab_experiment,close,exact,exact,mixed,9,9
10.1177_104346397009004004,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,0
10.1177_1046496404266546,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,9
10.1177_105971230601400306,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,7,3
10.1177_1059712316653451,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,6,6
10.1177_1059712317693889,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1177_1069397108320422,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,0
10.1177_1368430208098783,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1177_1368430211402102,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1177_147470491301100117,empirical,experimental,other_experiment,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1177_147470491301100204,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,10,10
10.1177_1474704917742720,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,1,0
10.1177_1474704918756993,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1177_1525822x16643709,empirical,experimental,lab_experiment,adjacent,close,close,mixed,8,8
10.1177_1529100612474436,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,12,0
10.1177_1745691613488533,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.1177_1948550614527115,empirical,experimental,lab_experiment,adjacent,close,adjacent,non_payoff_behavior,7,7
10.1177_1948550616639650,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1177_1948550619849431,empirical,observational,N/A,close,close,adjacent,non_payoff_behavior,10,9
10.1177_2158244017737592,theory,N/A,N/A,close,close,exact,efficiency_or_payoff,7,5
10.1179_1749631414y.0000000041,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,2,2
10.1186_1471-2148-11-345,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,2
10.1186_1744-9081-9-3,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1186_s12889-018-5218-y,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.1209_0295-5075_104_28003,theory,N/A,N/A,close,exact,close,mixed,4,4
10.1209_0295-5075_106_18007,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,3,3
10.1209_0295-5075_107_60005,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,3,3
10.1209_0295-5075_111_58004,theory,N/A,N/A,close,exact,close,non_payoff_behavior,5,5
10.1209_0295-5075_111_60003,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1209_0295-5075_114_58001,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,4
10.1209_0295-5075_115_38002,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1209_0295-5075_121_38003,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1209_0295-5075_121_48005,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,6,5
10.1209_0295-5075_122_10003,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,5,5
10.1209_0295-5075_128_28001,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1209_0295-5075_132_10007,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1209_0295-5075_86_38001,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1209_0295-5075_92_38003,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1209_0295-5075_93_58001,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,4
10.1209_0295-5075_ac1364,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,2
10.1209_0295-5075_ac3c8a,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,0
10.1209_0295-5075_aca824,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,5,5
10.1209_0295-5075_acb07d,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1209_0295-5075_ad0998,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1257_000282803321455359,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1257_000282803322157142,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1257_0895330027265,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,4,4
10.1257_aer.100.1.420,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1257_aer.100.1.448,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1257_aer.102.2.720,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1257_aer.102.7.3317,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1257_aer.20120700,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1257_aer.20130768,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,6
10.1257_aer.90.4.980,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1257_aer.98.2.494,empirical,experimental,lab_experiment,adjacent,exact,close,mixed,7,7
10.1257_aer.99.1.431,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1257_aer.99.3.979,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,11,11
10.1257_aer.99.4.1335,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,8,8
10.1257_jel.45.3.595,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,1
10.1257_jep.14.3.137,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,4,0
10.1257_mic.20170389,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,13,13
10.1257_mic.20180336,empirical,experimental,lab_experiment,exact,exact,exact,mixed,11,11
10.1257_mic.3.4.77,empirical,experimental,lab_experiment,adjacent,exact,exact,mixed,9,9
10.1257_mic.5.2.213,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,9,7
10.1257_mic.6.1.290,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,13,8
10.1257_mic.6.2.247,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1287_mnsc.1100.1271,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,6
10.1287_mnsc.1110.1466,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1287_mnsc.2013.1848,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.1287_mnsc.2014.2073,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1287_mnsc.2015.2168,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1287_mnsc.2017.2802,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,10,8
10.1287_mnsc.2018.3163,empirical,experimental,field_experiment,adjacent,close,close,efficiency_or_payoff,5,3
10.1287_mnsc.2020.3762,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,8
10.1287_mnsc.2022.03085,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1287_orsc.2020.14548,empirical,observational,N/A,adjacent,close,adjacent,non_payoff_behavior,4,1
10.1287_orsc.2021.1521,empirical,experimental,lab_experiment,adjacent,close,adjacent,non_payoff_behavior,6,6
10.1332_204378920x16026943989422,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,10,0
10.1332_204378921x16431423735159,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,1,0
10.1371_journal.pcbi.0020178,theory,N/A,N/A,adjacent,adjacent,close,efficiency_or_payoff,7,6
10.1371_journal.pcbi.1000758,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1371_journal.pcbi.1002868,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1371_journal.pcbi.1003381,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,4,0
10.1371_journal.pcbi.1004232,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,11,5
10.1371_journal.pcbi.1004527,theory,N/A,N/A,adjacent,adjacent,close,efficiency_or_payoff,5,5
10.1371_journal.pcbi.1006347,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,6,6
10.1371_journal.pcbi.1008217,theory,N/A,N/A,exact,close,exact,efficiency_or_payoff,9,9
10.1371_journal.pcbi.1011228,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,4,4
10.1371_journal.pcbi.1011979,theory,N/A,N/A,adjacent,adjacent,close,efficiency_or_payoff,10,5
10.1371_journal.pcbi.1012810,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,5,5
10.1371_journal.pcbi.1013068,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1371_journal.pone.0012530,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,6,2
